choice,da,db,dc,ra,rb,rc,dtn
2,0.999999697483325,0.0953244364306665,0.999999630689717,1.23282188296479,1.44164160385596,1.198959151147,0.0953244364306665
2,0.999999788238328,0.0677796436765071,0.999999741482802,1.23282188296479,1.44058906568092,1.198959151147,0.0677796436765071
2,0.999999851766829,0.0652140669522655,0.999999819037961,1.23282188296479,1.45835738205963,1.198959151147,0.0652140669522655
2,0.99999989623678,0.0734223018962883,0.999999873326573,1.23282188296479,1.48612983708934,1.198959151147,0.0734223018962883
2,0.999999927365746,0.0626386194469332,0.999999911328601,1.23282188296479,1.49737284520887,1.198959151147,0.0626386194469332
2,0.999999949156022,0.0473658869392808,0.999999937930021,1.23282188296479,1.5008916985353,1.198959151147,0.0473658869392808
2,0.999999964409215,0.0667939781647027,0.999999956551014,1.23282188296479,1.5345295558425,1.198959151147,0.0667939781647027
2,0.999999975086451,0.0715435357696011,0.99999996958571,1.23282188296479,1.50974180478819,1.198959151147,0.0715435357696011
2,0.999999982560515,0.0835656507512936,0.999999978709997,1.23282188296479,1.47625662907562,1.198959151147,0.0835656507512936
2,0.999999987792361,0.0836604153023447,0.999999985096998,1.23282188296479,1.45109216929918,1.198959151147,0.0836604153023447
2,0.999999991454652,0.0801469105605982,0.999999989567898,1.23282188296479,1.47267678914814,1.198959151147,0.0801469105605982
2,0.999999994018257,0.0950263214118487,0.999999992697529,1.23282188296479,1.51160027316757,1.198959151147,0.0950263214118487
2,0.99999999581278,0.112802674706168,0.99999999488827,1.23282188296479,1.55788452288544,1.198959151147,0.112802674706168
2,0.999999997068946,0.16170357407244,0.999999996421789,1.23282188296479,1.64062622466356,1.198959151147,0.16170357407244
2,0.999999997948262,0.254448187103498,0.999999997495252,1.23282188296479,1.78188190991635,1.198959151147,0.254448187103498
2,0.999999998563783,0.284960114857296,0.999999998246677,1.23282188296479,1.8887282938012,1.198959151147,0.284960114857296
2,0.999999998994648,0.31833786683537,0.999999998772674,1.23282188296479,2.00759408023646,1.198959151147,0.31833786683537
2,0.999999999296254,0.272915791325985,0.999999999140871,1.23282188296479,2.05767336477769,1.198959151147,0.272915791325985
2,0.999999999507377,0.204889779702275,0.99999999939861,1.23282188296479,2.07152209055178,1.198959151147,0.204889779702275
2,0.999999999655164,0.203714781383881,0.999999999579027,1.23282188296479,2.13181402614406,1.198959151147,0.203714781383881
2,0.999999999758615,0.224805062893562,0.999999999705319,1.23282188296479,2.21401874206891,1.198959151147,0.224805062893562
2,0.99999999983103,0.224036008346428,0.999999999793723,1.23282188296479,2.28069120638984,1.198959151147,0.224036008346428
2,0.999999999881721,0.190894885540131,0.999999999855606,1.23282188296479,2.31476088608748,1.198959151147,0.190894885540131
2,0.999999999917205,0.155695966906474,0.999999999898924,1.23282188296479,2.29269133905909,1.198959151147,0.155695966906474
2,0.999999999942043,0.126599860939393,0.999999999929247,1.23282188296479,2.27507865495423,1.198959151147,0.126599860939393
2,0.99999999995943,0.120999092951048,0.999999999950473,1.23282188296479,2.24269946466076,1.198959151147,0.120999092951048
2,0.999999999971601,0.110857757284324,0.999999999965331,1.23282188296479,2.21654107244217,1.198959151147,0.110857757284324
2,0.999999999980121,0.0873210325633382,0.999999999975732,1.23282188296479,2.20682046997786,1.198959151147,0.0873210325633382
2,0.999999999986084,0.0778026630508388,0.999999999983012,1.23282188296479,2.22349841023436,1.198959151147,0.0778026630508388
2,0.999999999990259,0.0911555452890165,0.999999999988108,1.23282188296479,2.26019209138779,1.198959151147,0.0911555452890165
2,0.999999999993181,0.0659940225190114,0.999999999991676,1.23282188296479,2.26237723220449,1.198959151147,0.0659940225190114
2,0.999999999995227,0.0502173883006263,0.999999999994173,1.23282188296479,2.25835565966717,1.198959151147,0.0502173883006263
2,0.999999999996659,0.0837284034690188,0.999999999995921,1.23282188296479,2.30693189132575,1.198959151147,0.0837284034690188
2,0.999999999997661,0.124220782908334,0.999999999997145,1.23282188296479,2.37254279180577,1.198959151147,0.124220782908334
2,0.999999999998363,0.118239656477762,0.999999999998001,1.23282188296479,2.4038279002477,1.198959151147,0.118239656477762
2,0.999999999998854,0.100750548357417,0.999999999998601,1.23282188296479,2.42181068907068,1.198959151147,0.100750548357417
2,0.999999999999198,0.07851094196959,0.99999999999902,1.23282188296479,2.41382513095129,1.198959151147,0.07851094196959
2,0.999999999999438,0.077242229672027,0.999999999999314,1.23282188296479,2.4361097012446,1.198959151147,0.077242229672027
2,0.999999999999607,0.0766949610913154,0.99999999999952,1.23282188296479,2.4134843009237,1.198959151147,0.0766949610913154
2,0.999999999999725,0.103073682764234,0.999999999999664,1.23282188296479,2.36409709092339,1.198959151147,0.103073682764234
2,0.999999999999807,0.133195129029102,0.999999999999765,1.23282188296479,2.30305353982925,1.198959151147,0.133195129029102
2,0.999999999999865,0.132762912785307,0.999999999999835,1.23282188296479,2.26352721736432,1.198959151147,0.132762912785307
2,0.999999999999905,0.120594399830526,0.999999999999885,1.23282188296479,2.23586685648351,1.198959151147,0.120594399830526
2,0.999999999999934,0.12250243154208,0.999999999999919,1.23282188296479,2.19778050482279,1.198959151147,0.12250243154208
2,0.999999999999954,0.136674106602173,0.999999999999943,1.23282188296479,2.14685810030008,1.198959151147,0.136674106602173
2,0.999999999999967,0.12423339717131,0.99999999999996,1.23282188296479,2.11829657775029,1.198959151147,0.12423339717131
2,0.999999999999977,0.131396027917674,0.999999999999972,1.23282188296479,2.07386392785253,1.198959151147,0.131396027917674
2,0.999999999999984,0.154842663995569,0.99999999999998,1.23282188296479,2.01099848339933,1.198959151147,0.154842663995569
2,0.999999999999989,0.188189836776063,0.999999999999986,1.23282188296479,1.93119851142017,1.198959151147,0.188189836776063
2,0.999999999999992,0.213850273855464,0.99999999999999,1.23282188296479,1.84908112330795,1.198959151147,0.213850273855464
2,0.999999999999994,0.186919599930186,0.999999999999993,1.23282188296479,1.81185671507659,1.198959151147,0.186919599930186
2,0.999999999999996,0.157452368821956,0.999999999999995,1.23282188296479,1.83846536394741,1.198959151147,0.157452368821956
2,0.999999999999997,0.178976123879448,0.999999999999996,1.23282188296479,1.90722482965149,1.198959151147,0.178976123879448
2,0.999999999999998,0.147867657230492,0.999999999999998,1.23282188296479,1.92980920016637,1.198959151147,0.147867657230492
2,0.999999999999998,0.155244417190814,0.999999999999998,1.23282188296479,1.98154625729584,1.198959151147,0.155244417190814
2,0.999999999999999,0.122034549261302,0.999999999999999,1.23282188296479,1.99490971452357,1.198959151147,0.122034549261302
2,0.999999999999999,0.103010263132231,0.999999999999999,1.23282188296479,2.01249579317289,1.198959151147,0.103010263132231
2,0.999999999999999,0.0886382276660101,0.999999999999999,1.23282188296479,2.02902683664634,1.198959151147,0.0886382276660101
2,1,0.0848733287252304,1,1.23282188296479,2.00620026728732,1.198959151147,0.0848733287252304
2,1,0.115107473378739,1,1.23282188296479,1.95050412401624,1.198959151147,0.115107473378739
2,1,0.0807735671233661,1,1.23282188296479,1.95030578825799,1.198959151147,0.0807735671233661
2,1,0.0884726979334426,1,1.23282188296479,1.9183745873109,1.198959151147,0.0884726979334426
2,1,0.0972668191019028,1,1.23282188296479,1.88303865676241,1.198959151147,0.0972668191019028
2,1,0.0833165106941045,1,1.23282188296479,1.86780891943964,1.198959151147,0.0833165106941045
2,1,0.0786615374809344,1,1.23282188296479,1.8881488994347,1.198959151147,0.0786615374809344
2,1,0.0618269899723344,1,1.23282188296479,1.89491281317038,1.198959151147,0.0618269899723344
2,1,0.0574153020925486,1,1.23282188296479,1.9090492222823,1.198959151147,0.0574153020925486
2,1,0.0656169298275571,1,1.23282188296479,1.93447544064507,1.198959151147,0.0656169298275571
2,1,0.0797563211220269,1,1.23282188296479,1.9682999108878,1.198959151147,0.0797563211220269
2,1,0.07389491115785,1,1.23282188296479,1.95023442451537,1.198959151147,0.07389491115785
2,1,0.0533555432596283,1,1.23282188296479,1.94860531906624,1.198959151147,0.0533555432596283
2,1,0.0395512631948127,1,1.23282188296479,1.95080770197931,1.198959151147,0.0395512631948127
2,1,0.0406878763995656,1,1.23282188296479,1.96380969414251,1.198959151147,0.0406878763995656
2,1,0.0346292749516886,1,1.23282188296479,1.95766193267052,1.198959151147,0.0346292749516886
2,1,0.0852088985482351,1,1.23282188296479,2.01863033875257,1.198959151147,0.0852088985482351
2,1,0.112523011637952,1,1.23282188296479,2.07150712140676,1.198959151147,0.112523011637952
2,1,0.108002680213556,1,1.23282188296479,2.10074369347375,1.198959151147,0.108002680213556
2,1,0.0898064958648364,1,1.23282188296479,2.11494831318909,1.198959151147,0.0898064958648364
2,1,0.113129987686714,1,1.23282188296479,2.06468287260777,1.198959151147,0.113129987686714
2,1,0.126231508502898,1,1.23282188296479,2.01764235548557,1.198959151147,0.126231508502898
2,1,0.11309962028583,1,1.23282188296479,1.99290479115177,1.198959151147,0.11309962028583
2,1,0.134778008901607,1,1.23282188296479,1.93729651645024,1.198959151147,0.134778008901607
2,1,0.104017162727965,1,1.23282188296479,1.9276239599534,1.198959151147,0.104017162727965
2,1,0.0758083102689289,1,1.23282188296479,1.92462766359405,1.198959151147,0.0758083102689289
2,1,0.114629318712945,1,1.23282188296479,1.86306416206935,1.198959151147,0.114629318712945
2,1,0.135409752683671,1,1.23282188296479,1.80789493248474,1.198959151147,0.135409752683671
2,1,0.171995525040288,1,1.23282188296479,1.73068623432302,1.198959151147,0.171995525040288
2,1,0.154550818177266,1,1.23282188296479,1.69653228367396,1.198959151147,0.154550818177266
2,1,0.13792200666016,1,1.23282188296479,1.72626871761003,1.198959151147,0.13792200666016
2,1,0.119014053905268,1,1.23282188296479,1.74873736685319,1.198959151147,0.119014053905268
2,1,0.0845085776086403,1,1.23282188296479,1.74993610672814,1.198959151147,0.0845085776086403
2,1,0.0837743476808475,1,1.23282188296479,1.72531776337334,1.198959151147,0.0837743476808475
2,1,0.0716526862566542,1,1.23282188296479,1.71230712049328,1.198959151147,0.0716526862566542
2,1,0.126962635663028,1,1.23282188296479,1.63550136520991,1.198959151147,0.126962635663028
2,1,0.143202998462822,1,1.23282188296479,1.58117221171121,1.198959151147,0.143202998462822
2,1,0.137824525955641,1,1.23282188296479,1.54358978467954,1.198959151147,0.137824525955641
2,1,0.129032125492778,1,1.23282188296479,1.51103482735571,1.198959151147,0.129032125492778
2,1,0.100702756683826,1,1.23282188296479,1.50065455851683,1.198959151147,0.100702756683826
2,1,0.0871279353194369,1,1.23282188296479,1.51729056415759,1.198959151147,0.0871279353194369
2,1,0.0810712854107717,1,1.23282188296479,1.49720883347043,1.198959151147,0.0810712854107717
2,1,0.0994261936691381,1,1.23282188296479,1.45453253958883,1.198959151147,0.0994261936691381
2,1,0.111113671358665,1,1.23282188296479,1.41301720379856,1.198959151147,0.111113671358665
2,1,0.143211657653863,1,1.23282188296479,1.34758511609576,1.198959151147,0.143211657653863
2,1,0.167688429808186,1,1.23282188296479,1.28014484664528,1.198959151147,0.167688429808186
2,1,0.124569644339535,1,1.23282188296479,1.27295710317147,1.198959151147,0.124569644339535
2,1,0.150900921895172,1,1.23282188296479,1.20925493231398,1.198959151147,0.150900921895172
2,1,0.110126212609685,1,1.23282188296479,1.20475936503091,1.198959151147,0.110126212609685
2,1,0.105647634065126,1,1.23282188296479,1.17620007979257,1.198959151147,0.105647634065126
2,1,0.126142863409877,1,1.23282188296479,1.12401056022828,1.198959151147,0.126142863409877
2,1,0.146301672494779,1,1.23282188296479,1.06600889212041,1.198959151147,0.146301672494779
2,1,0.148044008787263,1,1.23282188296479,1.0203760540795,1.198959151147,0.148044008787263
2,1,0.147296053616003,1,1.23282188296479,0.976710806614576,1.198959151147,0.147296053616003
2,1,0.156647156986627,1,1.23282188296479,0.923170887159151,1.198959151147,0.156647156986627
2,1,0.153299508462589,1,1.23282188296479,0.879524388587201,1.198959151147,0.153299508462589
2,1,0.128419355473027,1,1.23282188296479,0.858414689037987,1.198959151147,0.128419355473027
2,1,0.0988351185888705,1,1.23282188296479,0.849473119280235,1.198959151147,0.0988351185888705
2,1,0.114451677782377,1,1.23282188296479,0.804206024510067,1.198959151147,0.114451677782377
2,1,0.115741643607655,1,1.23282188296479,0.768580555350076,1.198959151147,0.115741643607655
2,1,0.085799961823726,1,1.23282188296479,0.763799744051708,1.198959151147,0.085799961823726
2,1,0.0924516443367453,1,1.23282188296479,0.731408072991571,1.198959151147,0.0924516443367453
2,1,0.0786371602715452,1,1.23282188296479,0.717487063755748,1.198959151147,0.0786371602715452
2,1,0.0745443020955612,1,1.23282188296479,0.697988773850268,1.198959151147,0.0745443020955612
2,1,0.0681900689957917,1,1.23282188296479,0.713997831379167,1.198959151147,0.0681900689957917
2,1,0.0528252272326597,1,1.23282188296479,0.719090010314773,1.198959151147,0.0528252272326597
2,1,0.0744052120099236,1,1.23282188296479,0.756517563261834,1.198959151147,0.0744052120099236
2,1,0.116133150962561,1,1.23282188296479,0.820567065817449,1.198959151147,0.116133150962561
2,1,0.145085492743594,1,1.23282188296479,0.88435935288725,1.198959151147,0.145085492743594
2,1,0.12639296863183,1,1.23282188296479,0.909192476598564,1.198959151147,0.12639296863183
2,1,0.0910386792072516,1,1.23282188296479,0.911756077763535,1.198959151147,0.0910386792072516
2,1,0.0807262170138829,1,1.23282188296479,0.928755219332342,1.198959151147,0.0807262170138829
2,1,0.068801108758996,1,1.23282188296479,0.916462462483064,1.198959151147,0.068801108758996
2,1,0.0603445585924444,1,1.23282188296479,0.904278680021916,1.198959151147,0.0603445585924444
2,1,0.169830112230098,1,1.23282188296479,0.776689758806529,1.198959151147,0.169830112230098
2,1,0.235496566331937,1,1.23282188296479,0.660074271035661,1.198959151147,0.235496566331937
1,1,0.211043181756888,1,1.23282188296479,0.613878685711128,1.198959151147,1
1,0.833355695235581,0.447730227229822,1,1.36617757820037,0.613878685711128,1.198959151147,0.833355695235581
1,0.675995652450197,0.613411159060875,1,1.45882424398566,0.613878685711128,1.198959151147,0.675995652450197
1,0.582555529899548,0.729387811342613,1,1.56818281717007,0.613878685711128,1.198959151147,0.582555529899548
1,0.466700378909116,0.810571467939829,1,1.6270943251495,0.613878685711128,1.198959151147,0.466700378909116
1,0.35368732473025,0.86740002755788,1,1.65409138464337,0.613878685711128,1.198959151147,0.35368732473025
1,0.260657874726266,0.907180019290516,1,1.66716813205846,0.613878685711128,1.198959151147,0.260657874726266
1,0.224892827091721,0.935026013503361,1,1.62473581727513,0.613878685711128,1.198959151147,0.224892827091721
1,0.230221945132894,0.954518209452353,1,1.55193885110644,0.613878685711128,1.198959151147,0.230221945132894
1,0.201052567141709,0.968162746616647,1,1.51204164555776,0.613878685711128,1.198959151147,0.201052567141709
1,0.170503283046574,0.977713922631653,1,1.48227515951038,0.613878685711128,1.198959151147,0.170503283046574
1,0.171529546517529,0.984399745842157,1,1.43009791112545,0.613878685711128,1.198959151147,0.171529546517529
1,0.144125890715437,0.98907982208951,1,1.40604270297228,0.613878685711128,1.198959151147,0.144125890715437
1,0.13034984587884,0.992355875462657,1,1.37658098059425,0.613878685711128,1.198959151147,0.13034984587884
1,0.112273491541025,0.99464911282386,1,1.35555238116841,0.613878685711128,1.198959151147,0.112273491541025
1,0.0960340555808071,0.996254378976702,1,1.33810976966632,0.613878685711128,1.198959151147,0.0960340555808071
1,0.125318240972574,0.997378065283691,1,1.28001536760031,0.613878685711128,1.198959151147,0.125318240972574
1,0.135931820953256,0.998164645698584,1,1.23180631532786,0.613878685711128,1.198959151147,0.135931820953256
1,0.147570060785625,0.998715251989009,1,1.17938852920951,0.613878685711128,1.198959151147,0.147570060785625
1,0.154195257128788,0.999100676392306,1,1.12849231463066,0.613878685711128,1.198959151147,0.154195257128788
1,0.110496118695176,0.999370473474614,1,1.13105175333569,0.613878685711128,1.198959151147,0.110496118695176
1,0.137235862624941,0.99955933143223,1,1.19094033287401,0.613878685711128,1.198959151147,0.137235862624941
1,0.131933381563893,0.999691532002561,1,1.22680861060044,0.613878685711128,1.198959151147,0.131933381563893
1,0.0941443637396349,0.999784072401793,1,1.22859960724535,0.613878685711128,1.198959151147,0.0941443637396349
1,0.0895640929657841,0.999848850681255,1,1.20493656889731,0.613878685711128,1.198959151147,0.0895640929657841
1,0.0933513822242933,0.999894195476878,1,1.17428005174907,0.613878685711128,1.198959151147,0.0933513822242933
1,0.0990784963525883,0.999925936833815,1,1.14054752295348,0.613878685711128,1.198959151147,0.0990784963525883
1,0.102351829127659,0.99994815578367,1,1.10755064127264,0.613878685711128,1.198959151147,0.102351829127659
1,0.094073013172494,0.999963709048569,1,1.12997737405577,0.613878685711128,1.198959151147,0.094073013172494
1,0.0766642216430726,0.999974596333998,1,1.1407904864781,0.613878685711128,1.198959151147,0.0766642216430726
1,0.0729413498861675,0.999982217433799,1,1.12151409174208,0.613878685711128,1.198959151147,0.0729413498861675
1,0.0867874695860073,0.999987552203659,1,1.15724261640777,0.613878685711128,1.198959151147,0.0867874695860073
1,0.077753875095192,0.999991286542561,1,1.17424526279276,0.613878685711128,1.198959151147,0.077753875095192
1,0.0546923853453477,0.999993900579793,1,1.17450993557147,0.613878685711128,1.198959151147,0.0546923853453477
1,0.0518453775945137,0.999995730405855,1,1.18807064342424,0.613878685711128,1.198959151147,0.0518453775945137
1,0.0528468339312067,0.999997011284098,1,1.17151557380919,0.613878685711128,1.198959151147,0.0528468339312067
1,0.104197131358317,0.999997907898869,1,1.10431122620272,0.613878685711128,1.198959151147,0.104197131358317
1,0.0853467788480617,0.999998535529208,1,1.09190243930548,0.613878685711128,1.198959151147,0.0853467788480617
1,0.0692162258552983,0.999998974870446,1,1.08242895864382,0.613878685711128,1.198959151147,0.0692162258552983
1,0.0557020480308271,0.999999282409312,1,1.07517826871171,0.613878685711128,1.198959151147,0.0557020480308271
1,0.043304794521483,0.999999497686518,1,1.0708649078118,0.613878685711128,1.198959151147,0.043304794521483
1,0.0811260712949745,0.999999648380563,1,1.12167762294174,0.613878685711128,1.198959151147,0.0811260712949745
1,0.0575205750574455,0.999999753866394,1,1.1224099480927,0.613878685711128,1.198959151147,0.0575205750574455
1,0.0772217473951106,0.999999827706476,1,1.0854526032378,0.613878685711128,1.198959151147,0.0772217473951106
1,0.0814544246718927,0.999999879394533,1,1.05805340174249,0.613878685711128,1.198959151147,0.0814544246718927
1,0.0754947903160587,0.999999915576173,1,1.03957670869675,0.613878685711128,1.198959151147,0.0754947903160587
1,0.0715280681493513,0.999999940903321,1,1.05825842362486,0.613878685711128,1.198959151147,0.0715280681493513
1,0.0557879919392913,0.999999958632325,1,1.06397676785961,0.613878685711128,1.198959151147,0.0557879919392913
1,0.0458753496420191,0.999999971042627,1,1.07080052314413,0.613878685711128,1.198959151147,0.0458753496420191
1,0.0425584658993861,0.999999979729839,1,1.06035480199415,0.613878685711128,1.198959151147,0.0425584658993861
1,0.0535139315022795,0.999999985810887,1,1.03663179662144,0.613878685711128,1.198959151147,0.0535139315022795
1,0.0386426100323405,0.999999990067621,1,1.03781465460219,0.613878685711128,1.198959151147,0.0386426100323405
1,0.112853433309288,0.999999993047335,1,0.952011048315539,0.613878685711128,1.198959151147,0.112853433309288
1,0.160874343248549,0.999999995133134,1,0.870134108383491,0.613878685711128,1.198959151147,0.160874343248549
1,0.210047905129862,0.999999996593194,1,0.772698243527614,0.613878685711128,1.198959151147,0.210047905129862
3,0.160796955899015,0.999999997615236,1,0.758934821219502,0.613878685711128,1.198959151147,1
3,0.41255786912931,0.999999998330665,0.843396238746959,0.758934821219502,0.613878685711128,1.05556291240004,0.843396238746959
3,0.588790508390517,0.999999998831465,0.690026314675084,0.758934821219502,0.613878685711128,0.955913964847831,0.690026314675084
3,0.712153355873362,0.999999999182026,0.547050576543083,0.758934821219502,0.613878685711128,0.891881808577306,0.547050576543083
3,0.798507349111353,0.999999999427418,0.462094737526395,0.758934821219502,0.613878685711128,0.812722474631069,0.462094737526395
1,0.858955144377947,0.999999999599192,0.393076073433708,0.758934821219502,0.613878685711128,0.743112717465838,0.858955144377947
1,0.61653347914973,0.999999999719435,0.575153251403596,0.743669943134336,0.613878685711128,0.743112717465838,0.61653347914973
1,0.457053821483484,0.999999999803604,0.702607275982517,0.769150329213009,0.613878685711128,0.743112717465838,0.457053821483484
1,0.368081587115304,0.999999999862523,0.791825093187762,0.817294241289875,0.613878685711128,0.743112717465838,0.368081587115304
1,0.276350706056892,0.999999999903766,0.854277565231433,0.798600646213696,0.613878685711128,0.743112717465838,0.276350706056892
1,0.230226132502812,0.999999999932636,0.897994295662003,0.761820007950708,0.613878685711128,0.743112717465838,0.230226132502812
1,0.170267145111969,0.999999999952845,0.928596006963402,0.77092886031071,0.613878685711128,0.743112717465838,0.170267145111969
1,0.125826176336019,0.999999999966992,0.950017204874381,0.764289685553069,0.613878685711128,0.743112717465838,0.125826176336019
1,0.0880949168231486,0.999999999976894,0.965012043412067,0.764306278941004,0.613878685711128,0.743112717465838,0.0880949168231486
1,0.101324131020996,0.999999999983826,0.975508430388447,0.724648589696213,0.613878685711128,0.743112717465838,0.101324131020996
1,0.121722108636819,0.999999999988678,0.982855901271913,0.673853372774091,0.613878685711128,0.743112717465838,0.121722108636819
1,0.135147637320434,0.999999999992075,0.987999130890339,0.62391121149943,0.613878685711128,0.743112717465838,0.135147637320434
1,0.123906459242913,0.999999999994452,0.991599391623237,0.653214324618038,0.613878685711128,0.743112717465838,0.123906459242913
1,0.124353111667846,0.999999999996116,0.994119574136266,0.615595734420232,0.613878685711128,0.743112717465838,0.124353111667846
1,0.118814248396419,0.999999999997282,0.995883701895386,0.647362804649158,0.613878685711128,0.743112717465838,0.118814248396419
1,0.120070579670718,0.999999999998097,0.99711859132677,0.684263410442383,0.613878685711128,0.743112717465838,0.120070579670718
1,0.14488101035097,0.999999999998668,0.997983013928739,0.74509501502385,0.613878685711128,0.743112717465838,0.14488101035097
1,0.168394622865431,0.999999999999067,0.998588109750117,0.812072930643602,0.613878685711128,0.743112717465838,0.168394622865431
1,0.183808143800178,0.999999999999347,0.999011676825082,0.878004838437979,0.613878685711128,0.743112717465838,0.183808143800178
1,0.169671048140397,0.999999999999543,0.999308173777557,0.919010185918251,0.613878685711128,0.743112717465838,0.169671048140397
1,0.165207022582106,0.99999999999968,0.99951572164429,0.96544747480208,0.613878685711128,0.743112717465838,0.165207022582106
1,0.1401139408329,0.999999999999776,0.999661005151003,0.989916499827505,0.613878685711128,0.743112717465838,0.1401139408329
1,0.104893996148597,0.999999999999843,0.999762703605702,0.996730737393072,0.613878685711128,0.743112717465838,0.104893996148597
1,0.0864718187032959,0.99999999999989,0.999833892523991,0.983684715993793,0.613878685711128,0.743112717465838,0.0864718187032959
1,0.128630373117414,0.999999999999923,0.999883724766794,0.915584615968686,0.613878685711128,0.743112717465838,0.128630373117414
1,0.124016130835407,0.999999999999946,0.999918607336756,0.881609746315469,0.613878685711128,0.743112717465838,0.124016130835407
1,0.110931104595546,0.999999999999962,0.999943025135729,0.857489933304708,0.613878685711128,0.743112717465838,0.110931104595546
1,0.129947816107639,0.999999999999974,0.99996011759501,0.805193890413951,0.613878685711128,0.743112717465838,0.129947816107639
1,0.119187991120578,0.999999999999981,0.999972082316507,0.776969370568721,0.613878685711128,0.743112717465838,0.119187991120578
1,0.157055918166971,0.999999999999987,0.999980457621555,0.703345046186154,0.613878685711128,0.743112717465838,0.157055918166971
